Type,Country,Year,Value,Unit
renewables-wind-solar,Saudi Arabia,1990,0.0,%
renewables-wind-solar,Saudi Arabia,1991,0.0,%
renewables-wind-solar,Saudi Arabia,1992,0.0,%
renewables-wind-solar,Saudi Arabia,1993,0.0,%
renewables-wind-solar,Saudi Arabia,1994,0.0,%
renewables-wind-solar,Saudi Arabia,1995,0.0,%
renewables-wind-solar,Saudi Arabia,1996,0.0,%
renewables-wind-solar,Saudi Arabia,1997,0.0,%
renewables-wind-solar,Saudi Arabia,1998,0.0,%
renewables-wind-solar,Saudi Arabia,1999,0.0,%
renewables-wind-solar,Saudi Arabia,2000,0.00048259944129800005,%
renewables-wind-solar,Saudi Arabia,2001,0.00045558390225000005,%
renewables-wind-solar,Saudi Arabia,2002,0.00042967022020400005,%
renewables-wind-solar,Saudi Arabia,2003,0.00039803763134000004,%
renewables-wind-solar,Saudi Arabia,2004,0.00038092114476300003,%
renewables-wind-solar,Saudi Arabia,2005,0.000345777914544,%
renewables-wind-solar,Saudi Arabia,2006,0.000335658121323,%
renewables-wind-solar,Saudi Arabia,2007,0.00031962529376800003,%
renewables-wind-solar,Saudi Arabia,2008,0.00029823613307600004,%
renewables-wind-solar,Saudi Arabia,2009,0.000280538364084,%
renewables-wind-solar,Saudi Arabia,2010,0.001703245491588,%
renewables-wind-solar,Saudi Arabia,2011,0.0021560894219210002,%
renewables-wind-solar,Saudi Arabia,2012,0.009436099927138,%
renewables-wind-solar,Saudi Arabia,2013,0.014953275634284,%
renewables-wind-solar,Saudi Arabia,2014,0.014712574838451,%
renewables-wind-solar,Saudi Arabia,2015,0.013594344752582001,%
renewables-wind-solar,Saudi Arabia,2016,0.013327577365137,%
renewables-wind-solar,Saudi Arabia,2017,0.018400664426856003,%
renewables-wind-solar,Saudi Arabia,2018,0.060909073347584004,%
renewables-wind-solar,Saudi Arabia,2019,0.12905648478453902,%
renewables-wind-solar,Saudi Arabia,2020,0.254423153323283,%
renewables-wind-solar,Saudi Arabia,2021,0.35958791172552,%
renewables-wind-solar,Saudi Arabia,2022,0.577625247341507,%
renewables-wind-solar,Saudi Arabia,2023,0.54811714445949,%
renewables-wind-solar,Saudi Arabia,2024,0.533153009130457,%
renewables-wind-solar,Singapore,1990,0.0,%
renewables-wind-solar,Singapore,1991,0.0,%
renewables-wind-solar,Singapore,1992,0.0,%
renewables-wind-solar,Singapore,1993,0.0,%
renewables-wind-solar,Singapore,1994,0.0,%
renewables-wind-solar,Singapore,1995,0.0,%
renewables-wind-solar,Singapore,1996,0.0,%
renewables-wind-solar,Singapore,1997,0.0,%
renewables-wind-solar,Singapore,1998,0.0,%
renewables-wind-solar,Singapore,1999,0.0,%
renewables-wind-solar,Singapore,2000,0.0,%
renewables-wind-solar,Singapore,2001,0.0,%
renewables-wind-solar,Singapore,2002,0.0,%
renewables-wind-solar,Singapore,2003,0.0,%
renewables-wind-solar,Singapore,2004,0.0,%
renewables-wind-solar,Singapore,2005,0.0,%
renewables-wind-solar,Singapore,2006,0.0,%
renewables-wind-solar,Singapore,2007,0.0,%
renewables-wind-solar,Singapore,2008,0.0023997331496730004,%
renewables-wind-solar,Singapore,2009,0.007176466929644001,%
renewables-wind-solar,Singapore,2010,0.011020230939959,%
renewables-wind-solar,Singapore,2011,0.017388507066254,%
renewables-wind-solar,Singapore,2012,0.027689620652197003,%
renewables-wind-solar,Singapore,2013,0.035431208225042005,%
renewables-wind-solar,Singapore,2014,0.077004445993539,%
renewables-wind-solar,Singapore,2015,0.13706657661326302,%
renewables-wind-solar,Singapore,2016,0.28222049539362004,%
renewables-wind-solar,Singapore,2017,0.333966278947719,%
renewables-wind-solar,Singapore,2018,0.44597829195959404,%
renewables-wind-solar,Singapore,2019,0.7515764774893681,%
renewables-wind-solar,Singapore,2020,0.9368817886603711,%
renewables-wind-solar,Singapore,2021,1.3003326020805321,%
renewables-wind-solar,Singapore,2022,2.118288231160774,%
renewables-wind-solar,Singapore,2023,3.053337475414084,%
renewables-wind-solar,Singapore,2024,3.775756800671796,%
renewables-wind-solar,South Africa,1990,0.0,%
renewables-wind-solar,South Africa,1991,0.0,%
renewables-wind-solar,South Africa,1992,0.0,%
renewables-wind-solar,South Africa,1993,0.0,%
renewables-wind-solar,South Africa,1994,0.0,%
renewables-wind-solar,South Africa,1995,0.0,%
renewables-wind-solar,South Africa,1996,0.0,%
renewables-wind-solar,South Africa,1997,0.0,%
renewables-wind-solar,South Africa,1998,0.0,%
renewables-wind-solar,South Africa,1999,0.0,%
renewables-wind-solar,South Africa,2000,0.0,%
renewables-wind-solar,South Africa,2001,0.0,%
renewables-wind-solar,South Africa,2002,0.0,%
renewables-wind-solar,South Africa,2003,0.0,%
renewables-wind-solar,South Africa,2004,0.0,%
renewables-wind-solar,South Africa,2005,0.008575278696557,%
renewables-wind-solar,South Africa,2006,0.008275340274110001,%
renewables-wind-solar,South Africa,2007,0.007971242792667001,%
renewables-wind-solar,South Africa,2008,0.008133041060238001,%
renewables-wind-solar,South Africa,2009,0.008417778347870001,%
renewables-wind-solar,South Africa,2010,0.013097021968328001,%
renewables-wind-solar,South Africa,2011,0.01409319793706,%
renewables-wind-solar,South Africa,2012,0.014345589119064,%
renewables-wind-solar,South Africa,2013,0.011324895635229001,%
renewables-wind-solar,South Africa,2014,0.817569226140043,%
renewables-wind-solar,South Africa,2015,1.8505537641945882,%
renewables-wind-solar,South Africa,2016,2.637665025557402,%
renewables-wind-solar,South Africa,2017,3.5178784105148413,%
renewables-wind-solar,South Africa,2018,4.176332202780289,%
renewables-wind-solar,South Africa,2019,4.525346918129504,%
renewables-wind-solar,South Africa,2020,5.137333834127009,%
renewables-wind-solar,South Africa,2021,6.141648360559419,%
renewables-wind-solar,South Africa,2022,6.774952703072,%
renewables-wind-solar,South Africa,2023,8.021938644199906,%
renewables-wind-solar,South Africa,2024,7.509212079812011,%
renewables-wind-solar,South Korea,1990,0.0009158851113710001,%
renewables-wind-solar,South Korea,1991,0.000833673750114,%
renewables-wind-solar,South Korea,1992,0.001487198935165,%
renewables-wind-solar,South Korea,1993,0.001993925174634,%
renewables-wind-solar,South Korea,1994,0.0017595307917880002,%
renewables-wind-solar,South Korea,1995,0.001067953907109,%
renewables-wind-solar,South Korea,1996,0.001440216608577,%
renewables-wind-solar,South Korea,1997,0.0017649758198310002,%
renewables-wind-solar,South Korea,1998,0.0027412906910330003,%
renewables-wind-solar,South Korea,1999,0.004560719764501,%
renewables-wind-solar,South Korea,2000,0.007609428774017,%
renewables-wind-solar,South Korea,2001,0.006126660647491001,%
renewables-wind-solar,South Korea,2002,0.006724970119735001,%
renewables-wind-solar,South Korea,2003,0.009536497331225,%
renewables-wind-solar,South Korea,2004,0.015386858003595,%
renewables-wind-solar,South Korea,2005,0.037445639261623004,%
renewables-wind-solar,South Korea,2006,0.068269479599255,%
renewables-wind-solar,South Korea,2007,0.111838086041424,%
renewables-wind-solar,South Korea,2008,0.18687614435059902,%
renewables-wind-solar,South Korea,2009,0.307073929194251,%
renewables-wind-solar,South Korea,2010,0.37593984962406,%
renewables-wind-solar,South Korea,2011,0.39451969366258705,%
renewables-wind-solar,South Korea,2012,0.45016605710571206,%
renewables-wind-solar,South Korea,2013,0.708903734327321,%
renewables-wind-solar,South Korea,2014,0.952236216853357,%
renewables-wind-solar,South Korea,2015,1.255229364803761,%
renewables-wind-solar,South Korea,2016,1.504874002882886,%
renewables-wind-solar,South Korea,2017,1.961727583428075,%
renewables-wind-solar,South Korea,2018,2.362367183071458,%
renewables-wind-solar,South Korea,2019,3.243487519067933,%
renewables-wind-solar,South Korea,2020,4.369734657414148,%
renewables-wind-solar,South Korea,2021,5.186862002078818,%
renewables-wind-solar,South Korea,2022,5.9313911592657185,%
renewables-wind-solar,South Korea,2023,7.012963821152931,%
renewables-wind-solar,South Korea,2024,8.02432117597244,%
renewables-wind-solar,Spain,1990,0.015139248171771001,%
renewables-wind-solar,Spain,1991,0.016687954506068,%
renewables-wind-solar,Spain,1992,0.07245372412141901,%
renewables-wind-solar,Spain,1993,0.082269358809198,%
renewables-wind-solar,Spain,1994,0.11739047160077301,%
renewables-wind-solar,Spain,1995,0.17355915973427402,%
renewables-wind-solar,Spain,1996,0.21896262159017302,%
renewables-wind-solar,Spain,1997,0.399680675623155,%
renewables-wind-solar,Spain,1998,0.7039303595450841,%
renewables-wind-solar,Spain,1999,1.3296710156688931,%
renewables-wind-solar,Spain,2000,2.112105066200973,%
renewables-wind-solar,Spain,2001,2.870748529885272,%
renewables-wind-solar,Spain,2002,3.821172397744855,%
renewables-wind-solar,Spain,2003,4.63932552377007,%
renewables-wind-solar,Spain,2004,6.6744474976603225,%
renewables-wind-solar,Spain,2005,8.91513851102514,%
renewables-wind-solar,Spain,2006,7.93126645896122,%
renewables-wind-solar,Spain,2007,9.312030994324223,%
renewables-wind-solar,Spain,2008,11.419989358873922,%
renewables-wind-solar,Spain,2009,15.11166926888874,%
renewables-wind-solar,Spain,2010,17.11825666142225,%
renewables-wind-solar,Spain,2011,17.862356940856976,%
renewables-wind-solar,Spain,2012,20.706717611384033,%
renewables-wind-solar,Spain,2013,24.06665072069178,%
renewables-wind-solar,Spain,2014,23.56434518098597,%
renewables-wind-solar,Spain,2015,22.569551044365742,%
renewables-wind-solar,Spain,2016,22.802826754758975,%
renewables-wind-solar,Spain,2017,23.071817674067734,%
renewables-wind-solar,Spain,2018,23.222275662046552,%
renewables-wind-solar,Spain,2019,25.949563963594713,%
renewables-wind-solar,Spain,2020,29.349249923112847,%
renewables-wind-solar,Spain,2021,32.611770538656714,%
renewables-wind-solar,Spain,2022,33.78719388348253,%
renewables-wind-solar,Spain,2023,39.57833530681934,%
renewables-wind-solar,Spain,2024,41.770826519776946,%
renewables-wind-solar,Sweden,1990,0.004095171792456,%
renewables-wind-solar,Sweden,1991,0.008819778012971001,%
renewables-wind-solar,Sweden,1992,0.021441923435776,%
renewables-wind-solar,Sweden,1993,0.03326623620498,%
renewables-wind-solar,Sweden,1994,0.050791087013566,%
renewables-wind-solar,Sweden,1995,0.06727971353847001,%
renewables-wind-solar,Sweden,1996,0.10302078151063901,%
renewables-wind-solar,Sweden,1997,0.13672648651737201,%
renewables-wind-solar,Sweden,1998,0.200347897609421,%
renewables-wind-solar,Sweden,1999,0.23202587291633803,%
renewables-wind-solar,Sweden,2000,0.315570526424076,%
renewables-wind-solar,Sweden,2001,0.29917671967678,%
renewables-wind-solar,Sweden,2002,0.41549212319425105,%
renewables-wind-solar,Sweden,2003,0.502686784120545,%
renewables-wind-solar,Sweden,2004,0.5680637140288011,%
renewables-wind-solar,Sweden,2005,0.5914921553143581,%
renewables-wind-solar,Sweden,2006,0.687807782704422,%
renewables-wind-solar,Sweden,2007,0.9596567381848041,%
renewables-wind-solar,Sweden,2008,1.334322464843635,%
renewables-wind-solar,Sweden,2009,1.8268956543608201,%
renewables-wind-solar,Sweden,2010,2.353202374125114,%
renewables-wind-solar,Sweden,2011,4.067670695183206,%
renewables-wind-solar,Sweden,2012,4.312534146648975,%
renewables-wind-solar,Sweden,2013,6.448564847638407,%
renewables-wind-solar,Sweden,2014,7.342068125359416,%
renewables-wind-solar,Sweden,2015,10.12813631490681,%
renewables-wind-solar,Sweden,2016,10.01348391052609,%
renewables-wind-solar,Sweden,2017,10.860882800608827,%
renewables-wind-solar,Sweden,2018,10.422276621787026,%
renewables-wind-solar,Sweden,2019,12.18601392789081,%
renewables-wind-solar,Sweden,2020,17.442761836748396,%
renewables-wind-solar,Sweden,2021,16.74641148325359,%
renewables-wind-solar,Sweden,2022,20.347195352248512,%
renewables-wind-solar,Sweden,2023,22.492820287429332,%
renewables-wind-solar,Sweden,2024,26.015283927639647,%
renewables-wind-solar,Taiwan,1990,0.0033605161752840004,%
renewables-wind-solar,Taiwan,1991,0.0020376143611060002,%
renewables-wind-solar,Taiwan,1992,0.0019172881875870003,%
renewables-wind-solar,Taiwan,1993,0.0008830645873430001,%
renewables-wind-solar,Taiwan,1994,0.0,%
renewables-wind-solar,Taiwan,1995,0.0,%
renewables-wind-solar,Taiwan,1996,0.0,%
renewables-wind-solar,Taiwan,1997,0.0,%
renewables-wind-solar,Taiwan,1998,0.0,%
renewables-wind-solar,Taiwan,1999,0.0,%
renewables-wind-solar,Taiwan,2000,0.0010780334513770002,%
renewables-wind-solar,Taiwan,2001,0.006341623244163001,%
renewables-wind-solar,Taiwan,2002,0.008024434402756,%
renewables-wind-solar,Taiwan,2003,0.011442793185816001,%
renewables-wind-solar,Taiwan,2004,0.012324321363526,%
renewables-wind-solar,Taiwan,2005,0.040746939598138,%
renewables-wind-solar,Taiwan,2006,0.11771181775839401,%
renewables-wind-solar,Taiwan,2007,0.1817898296182,%
renewables-wind-solar,Taiwan,2008,0.249549889042415,%
renewables-wind-solar,Taiwan,2009,0.34817975267530404,%
renewables-wind-solar,Taiwan,2010,0.42411635680811904,%
renewables-wind-solar,Taiwan,2011,0.616263161025519,%
renewables-wind-solar,Taiwan,2012,0.6286771020142431,%
renewables-wind-solar,Taiwan,2013,0.777516227976317,%
renewables-wind-solar,Taiwan,2014,0.7805016906382111,%
renewables-wind-solar,Taiwan,2015,0.9204200772440081,%
renewables-wind-solar,Taiwan,2016,0.97195454872457,%
renewables-wind-solar,Taiwan,2017,1.25433134482307,%
renewables-wind-solar,Taiwan,2018,1.603826101713036,%
renewables-wind-solar,Taiwan,2019,2.155135829695346,%
renewables-wind-solar,Taiwan,2020,2.995085934269508,%
renewables-wind-solar,Taiwan,2021,3.501272863068361,%
renewables-wind-solar,Taiwan,2022,4.94355851298591,%
renewables-wind-solar,Taiwan,2023,6.768778689994937,%
renewables-wind-solar,Taiwan,2024,8.783276933994594,%
renewables-wind-solar,Thailand,1990,0.002263723825693,%
renewables-wind-solar,Thailand,1991,0.001992587574223,%
renewables-wind-solar,Thailand,1992,0.0017513748292400002,%
renewables-wind-solar,Thailand,1993,0.0015771626843300002,%
renewables-wind-solar,Thailand,1994,0.001404948227657,%
renewables-wind-solar,Thailand,1995,0.0012486888766790002,%
renewables-wind-solar,Thailand,1996,0.002226105539663,%
renewables-wind-solar,Thailand,1997,0.002145324265762,%
renewables-wind-solar,Thailand,1998,0.0018878044501100001,%
renewables-wind-solar,Thailand,1999,0.001999138149331,%
renewables-wind-solar,Thailand,2000,0.001979643018267,%
renewables-wind-solar,Thailand,2001,0.0017574726761810002,%
renewables-wind-solar,Thailand,2002,0.0017429129947000002,%
renewables-wind-solar,Thailand,2003,0.0016241690024780002,%
renewables-wind-solar,Thailand,2004,0.001511211999977,%
renewables-wind-solar,Thailand,2005,0.0017398237331620002,%
renewables-wind-solar,Thailand,2006,0.001873987326079,%
renewables-wind-solar,Thailand,2007,0.002231859515602,%
renewables-wind-solar,Thailand,2008,0.003527164593779,%
renewables-wind-solar,Thailand,2009,0.008086798301772,%
renewables-wind-solar,Thailand,2010,0.01755287804511,%
renewables-wind-solar,Thailand,2011,0.06487667009249701,%
renewables-wind-solar,Thailand,2012,0.383864396123876,%
renewables-wind-solar,Thailand,2013,0.8147525468365141,%
renewables-wind-solar,Thailand,2014,0.9819520579764001,%
renewables-wind-solar,Thailand,2015,1.527983885073944,%
renewables-wind-solar,Thailand,2016,1.977531670783204,%
renewables-wind-solar,Thailand,2017,3.107568432653815,%
renewables-wind-solar,Thailand,2018,3.3722720131776303,%
renewables-wind-solar,Thailand,2019,4.602604234122375,%
renewables-wind-solar,Thailand,2020,4.092487208456314,%
renewables-wind-solar,Thailand,2021,4.316545536459403,%
renewables-wind-solar,Thailand,2022,4.019921557613024,%
renewables-wind-solar,Thailand,2023,4.099076981101528,%
renewables-wind-solar,Thailand,2024,3.983445304858045,%
renewables-wind-solar,Turkiye,1990,0.13902646716368602,%
renewables-wind-solar,Turkiye,1991,0.134448760083657,%
renewables-wind-solar,Turkiye,1992,0.10394701672062001,%
renewables-wind-solar,Turkiye,1993,0.10567960112724901,%
renewables-wind-solar,Turkiye,1994,0.100866945008363,%
renewables-wind-solar,Turkiye,1995,0.099713613227126,%
renewables-wind-solar,Turkiye,1996,0.08854968269697,%
renewables-wind-solar,Turkiye,1997,0.08035161090458401,%
renewables-wind-solar,Turkiye,1998,0.08106501414134101,%
renewables-wind-solar,Turkiye,1999,0.08759876331157601,%
renewables-wind-solar,Turkiye,2000,0.124077700433876,%
renewables-wind-solar,Turkiye,2001,0.15807723070072902,%
renewables-wind-solar,Turkiye,2002,0.149149784405145,%
renewables-wind-solar,Turkiye,2003,0.128751537949569,%
renewables-wind-solar,Turkiye,2004,0.11413563389010001,%
renewables-wind-solar,Turkiye,2005,0.14263133108602702,%
renewables-wind-solar,Turkiye,2006,0.171047738227652,%
renewables-wind-solar,Turkiye,2007,0.32160719728576703,%
renewables-wind-solar,Turkiye,2008,0.541516105390491,%
renewables-wind-solar,Turkiye,2009,1.030279242003996,%
renewables-wind-solar,Turkiye,2010,1.749734617527377,%
renewables-wind-solar,Turkiye,2011,2.4081694574563093,%
renewables-wind-solar,Turkiye,2012,2.8694063254754703,%
renewables-wind-solar,Turkiye,2013,3.8304751812344193,%
renewables-wind-solar,Turkiye,2014,4.460777699569952,%
renewables-wind-solar,Turkiye,2015,6.022756307022012,%
renewables-wind-solar,Turkiye,2016,8.050718836743478,%
renewables-wind-solar,Turkiye,2017,9.34107786769645,%
renewables-wind-solar,Turkiye,2018,11.853658747518066,%
renewables-wind-solar,Turkiye,2019,13.502491431652167,%
renewables-wind-solar,Turkiye,2020,15.351267422660131,%
renewables-wind-solar,Turkiye,2021,17.17364630126674,%
renewables-wind-solar,Turkiye,2022,19.585936132322036,%
renewables-wind-solar,Turkiye,2023,21.177139240134597,%
renewables-wind-solar,Turkiye,2024,22.737872753329817,%
renewables-wind-solar,United Arab Emirates,1990,0.0,%
renewables-wind-solar,United Arab Emirates,1991,0.0,%
renewables-wind-solar,United Arab Emirates,1992,0.0,%
renewables-wind-solar,United Arab Emirates,1993,0.0,%
renewables-wind-solar,United Arab Emirates,1994,0.0,%
renewables-wind-solar,United Arab Emirates,1995,0.0,%
renewables-wind-solar,United Arab Emirates,1996,0.0,%
renewables-wind-solar,United Arab Emirates,1997,0.0,%
renewables-wind-solar,United Arab Emirates,1998,0.0,%
renewables-wind-solar,United Arab Emirates,1999,0.0,%
renewables-wind-solar,United Arab Emirates,2000,0.0,%
renewables-wind-solar,United Arab Emirates,2001,0.0,%
